country,year,population,eci_trade,exports,fitness_trade,eci_publications,fitness_publications,documents,citations,eci_patents,fitness_patents,patents,eci_services,fitness_services,service_exports,gdp_start,emissions,hum_cap,eci_similarity_trade,eci_similarity_publications,eci_similarity_patents,eci_similarity_services,entropy_trade,entropy_publications,entropy_patents,entropy_services,hhi_trade,hhi_publications,hhi_patents,hhi_services,nat_res
COL,2011,44972618,0.584528411582269,0.494210442865054,0.718561033462284,0.597949223100049,0.736200298202355,0.633215047356066,166859.75,0.59231085193985,0.658094208997725,0.397958915880499,0.0486595837842865,0.377118547538181,0.462689189233967,11763.1527097251,-14.9998758704086,7.6445,0.465278387860674,0.555999343931052,0.664135454183562,0.00677962371985377,0.872940042958708,0.987288374246491,0.968408269856599,0.872940042958708,0.0977345353233014,0.0101949698056552,0.0278578031533768,0.0977345353233014,6.73265143998605
CRI,2011,4548579.75,0.576945369571341,0.611332583956505,0.691114127371057,0.475018339111832,0.658740292300466,0.627004088675852,40708,0.451734105696325,0.382738638565396,0.473403572802129,0.195847694365507,0.483760796410975,0.527298484659584,16723.0876780882,-15.5230100486274,8.464,0.433137785527278,0.464530983289198,0.365293428027867,0.111810339697189,0.925632587703276,0.955751003965849,0.846154104065787,0.925632587703276,0.0550122462691517,0.0353612077106781,0.138896675978616,0.0550122462691517,6.98651529152993
CYP,2011,1104277.75,0.729792209592388,0.651800629575629,0.798606743586704,0.754685264287299,0.748485233495202,0.865901954692767,69053,0.452819427451783,0.512008925814132,0.663340504476434,0.323282851249766,0.4457384138049,0.808736588236834,38761.0409538802,-15.3453391856465,11.8435,0.743111690542929,0.694179348276252,0.45304266347473,0.303679799118175,0.966314157094085,0.985935104943214,0.931996201326725,0.966314157094085,0.0244593318508421,0.0110429003562479,0.0604074552314516,0.0244593318508421,7.33250170461911
CZE,2011,10449759.25,0.877293928328425,0.824391873439946,0.910677549864866,0.66399661773458,0.773996926152295,0.900297394600424,577300,0.844632167299221,0.872571953375148,0.703271077712104,0.345486984497186,0.50445099441436,0.751681950631044,33712.0957663868,-14.7811765314174,11.9375,0.926783986890922,0.683422998584583,0.868784046932644,0.195993049310294,0.982939008931358,0.992908744286635,0.966912632543263,0.982939008931358,0.0123509688082871,0.00558725654679323,0.0300210235883915,0.0123509688082871,8.12123388240777
DEU,2011,81516079.25,0.95495485566362,0.849033701581514,0.998886490014686,0.871392184040121,0.868424315553304,0.914768751164425,8010506.75,0.924512951919602,0.997068899144241,0.947103241161328,0.81267120082268,0.976713582192496,0.866202783258946,47361.2183129874,-15.3012183081878,12.8565,0.918591008906538,0.84536767383314,0.995155592703517,0.914355645586327,0.986782497729107,0.995947698071461,0.99832278119145,0.986782497729107,0.00971948971678418,0.00317201750348788,0.0015420904147253,0.00971948971678418,8.2001134662386
DNK,2011,5533742.75,0.788251912772836,0.866247473891365,0.87225199718896,0.799148793337923,0.858534858295203,0.971348986443284,1506805.75,0.908323639105457,0.860136128392222,0.960092428164427,0.670479994712114,0.617615488974054,0.949055288977256,51303.800065202,-15.3537519138972,11.699,0.77497524105898,0.914428802976991,0.929450733200112,0.727139415081286,0.992659861814585,0.991550485881195,0.947742902026038,0.992659861814585,0.00524459835394132,0.00687347641070362,0.0470980695770221,0.00524459835394132,8.93613831951341
DOM,2011,9635787.75,0.497217232738995,0.462263185601134,0.7366728403734,0.10586895738488,0.127940601134991,0.196964834144877,2922,0.262098413590137,0.307939519975184,0.305450404292025,NaN,NaN,NaN,12432.9933201601,-15.1166494417049,7.777,0.433137785527278,0.066768821633974,0.229106818627325,NaN,0.966540458998535,0.432644727904936,0.851370359657229,0.966540458998535,0.0241304909272124,0.510896769965505,0.126194756020451,0.0241304909272124,5.84998773429206
DZA,2011,35675843.75,0.371747295478268,0.576586768403857,0.302390028317607,0.609825314711023,0.716539729248034,0.628800437666623,99164,0.443692186212324,0.414878572139019,0.277284333782888,NaN,NaN,NaN,10907.0392207838,-14.629515791416,8.6095,0.402428970301553,0.666712110788733,0.406191000125119,NaN,0.519180301354355,0.974176397891135,0.849550632069249,0.519180301354355,0.404376225455508,0.020412793990015,0.136139556094352,0.404376225455508,7.52517910843614
ECU,2011,14891287.75,0.367785756309279,0.526241268307902,0.582754296123776,0.407043226838908,0.571183834157057,0.479355473316885,28151.75,0.425120320291924,0.328513884858533,0.326218406961072,NaN,NaN,NaN,10432.8799113544,-14.7699061672235,8.5575,0.314506861113365,0.406678784864971,0.371920788457145,NaN,0.668439689546079,0.920424710454529,0.845835919840626,0.668439689546079,0.282210625864005,0.0646005931514329,0.137493032697244,0.282210625864005,7.09122203032307
EGY,2011,82015341.25,0.516281020054292,0.384001479892736,0.816923607769109,0.602127630210817,0.756842234878002,0.651912667703005,359899.5,0.632806636988633,0.697042094987379,0.365134222330655,NaN,NaN,NaN,10109.2633697818,-14.9151858715312,7.448,0.538906506927501,0.638435731484707,0.664331385961674,NaN,0.937869306905005,0.991050714930731,0.93477766673806,0.937869306905005,0.0462205607036229,0.00704121793909157,0.0591001610727973,0.0462205607036229,5.69028283976449
ESP,2011,46409161.5,0.721501209127227,0.714211720373056,0.953548410725012,0.809080038182076,0.848962133924459,0.900510230943658,3729593.5,0.919977644028418,0.940975601845474,0.768150872090823,0.152918362120263,0.08202730439074,0.828317625921112,37718.7022896611,-15.3808254506674,9.669,0.797984936421154,0.840247406526158,0.991916965292076,0.0778446602769384,0.98157967472916,0.997203398025551,0.966708924767623,0.98157967472916,0.0135600995279631,0.00221572302831227,0.0301500649597306,0.0135600995279631,7.66257748629051
EST,2011,1332629.75,0.701726110292431,0.795407239719227,0.842226615762614,0.683205968197766,0.774622419762028,0.890520904492251,110072.5,0.589440075271183,0.592079166679691,0.755532424605046,0.0820172438491987,0.182745593519425,0.700097649666611,27241.205630957,-14.3999405977647,12.182,0.684112499586137,0.640377122519738,0.546584587023651,0.0859239611868721,0.978539285300048,0.994233501914121,0.880507535633946,0.978539285300048,0.0157016843808739,0.00446918246587231,0.108053756691512,0.0157016843808739,8.49553512931751
FIN,2011,5350973.5,0.912378869650639,0.841197233395585,0.824318021003344,0.86999299274388,0.860785214584795,0.96544178219439,1021967.5,0.973282196572329,0.875474490826881,0.978840171549305,0.5790965337783,0.938347122971189,0.893351619989334,46545.1439435515,-15.0982589081547,11.606,0.928223293974095,0.879961459360328,0.980663412667275,0.694782739596616,0.977233104085753,0.997948697991283,0.899481235315463,0.977233104085753,0.0164387103532064,0.00159462959887269,0.0922843499090439,0.0164387103532064,8.78872299842426
FRA,2011,64863077,0.843047701063362,0.767571836008132,0.972231767487598,0.838926384053475,0.858990513043276,0.906603386941767,5723976.75,0.902029866214263,0.952800405435742,0.880365301425558,0.908853731763263,0.505250548928081,0.884327950592009,42388.5977517753,-15.5833963140851,10.784,0.909032189426589,0.888162375412134,0.964907733484163,0.820889075206872,0.990480955507335,0.997930083586448,0.979639739234196,0.990480955507335,0.00683464128211177,0.00158317722667557,0.018335428343278,0.00683464128211177,7.85896295540057
GBR,2011,62527110,0.891972812247164,0.739989067317226,0.937117163831037,0.973055977907759,0.96522302786148,0.946580438975782,9599766.5,0.924754119314801,0.947045796554098,0.881915146827388,1,0.976560024036855,0.884877711607859,42484.3997722555,-15.318052779896,12.4255,0.950505128357748,0.984830741191546,0.959504474340629,0.98801495296421,0.984118937470164,0.998396302893705,0.97366340922421,0.984118937470164,0.0113876385946814,0.00130411326535991,0.0237195462681658,0.0113876385946814,7.76150134136534
GEO,2011,3801501,0.509261274913549,0.44137969419997,0.644733025883806,0.487144833912303,0.590387203761243,0.637906890345132,32465.5,0.393697115362357,0.49318319715962,0.529651842662929,NaN,NaN,NaN,9683.55995855903,-14.8339345142315,11.6425,0.430895127494475,0.474528739537671,0.392531990764212,NaN,0.930896290298971,0.908571681742304,0.861757097903227,0.930896290298971,0.0505917978862389,0.0741232785123456,0.125319258890314,0.0505917978862389,6.16216665423894
GHA,2011,24475525.5,0.354957642447556,0.365072291842928,0.612669726011158,0.449979909853635,0.632830370506784,0.497863541258208,37225.75,0.106684083513669,0.0617131578445274,0.177693005189323,NaN,NaN,NaN,3821.57633470961,-15.003154118781,6.7875,0.324247363033436,0.43109057107072,0.162366847155634,NaN,0.765927078009145,0.951637515173274,0.415998327105256,0.765927078009145,0.186642320128328,0.0388229374699215,0.553363475395846,0.186642320128328,5.80156723584843
GRC,2011,11102774.5,0.591874920633731,0.619051996967495,0.826270796139528,0.829582436926071,0.835749158350141,0.905769182855579,960744.75,0.73868095571536,0.785107325983196,0.657500037756719,0.15033882210401,0.420217096918335,0.793192286168088,34274.5128276987,-15.0306389454063,10.28,0.577878943575201,0.831310204399416,0.783574368069866,0.0896534898141008,0.9656237139705,0.994362774896393,0.972690827676559,0.9656237139705,0.0258190637203567,0.00446900104893783,0.0241326578046,0.0258190637203567,7.46936048965003
GTM,2011,14130172.75,0.483332468519132,0.439439507973991,0.75006241025709,0.371227189708388,0.400887564626139,0.317811145611665,6785.5,0.359764244405902,0.219988588733913,0.25366432085407,NaN,NaN,NaN,7366.86104384461,-15.1932748658765,5.5605,0.445158978464922,0.216156697601746,0.282730155214434,NaN,0.971730775725437,0.758965746055585,0.569511408212288,0.971730775725437,0.0203676006796711,0.203822229362836,0.399868665113091,0.0203676006796711,6.11531138167231
HRV,2011,4297733.75,0.713916863891411,0.641809410171704,0.81304502982304,0.593247464162546,0.699690676469002,0.874122231947856,160759.75,0.748923554405968,0.712416039538775,0.67753740015588,0.184827035378323,0.450059519334425,0.662403007028865,25122.0753691533,-15.2009872791268,10.818,0.708785347902539,0.512662821431223,0.788796745813065,0.143055925453968,0.977894996568567,0.976198943036114,0.899905661067167,0.977894996568567,0.0160741283062621,0.0193456636810883,0.0915213488923441,0.0160741283062621,7.2348732061752
HUN,2011,10008147,0.827887477680156,0.784440749244715,0.827998039985747,0.734742431977415,0.787083759475611,0.85183741494744,416214.5,0.796474571823705,0.789943225882617,0.728879935390358,0.32581520542579,0.759190822737585,0.640630739932618,24875.7174277418,-15.1839684628422,11.1735,0.839123128523998,0.707864995289009,0.803924757104671,0.197131216355908,0.975270229705568,0.992315372278121,0.900290551739468,0.975270229705568,0.0178636833521098,0.00612684248408073,0.0909259446096677,0.0178636833521098,7.60629663735966
IDN,2011,240260130.75,0.502557455950963,0.453379821826997,0.850688067884411,0.522742350277478,0.720222074790895,0.408754110480386,93159.25,0.550970254772069,0.614178449225117,0.197996423393972,0.0242707859636998,0.32250928193093,0.305025296732042,8132.70072153239,-14.7546147884314,8.2195,0.497141322026211,0.52454252779531,0.554577982079267,0.0575837437227635,0.966328940174626,0.987374793898525,0.956693671395148,0.966328940174626,0.0243876597924656,0.00999352132789857,0.0381254513730474,0.0243876597924656,6.15271879317228
IND,2011,1225741270.25,0.579071188369307,0.279367482697337,0.92672785140242,0.604619763239429,0.758734244932101,0.598440515761025,2334455.5,0.777148832177268,0.728548438064478,0.420810959157229,0.239889304812542,0.187394456402399,0.147007294036393,4077.82986948595,-14.5075462398949,6.2835,0.633781067227412,0.622965525830302,0.760182382947193,0.192395851219948,0.962254310150864,0.99254831713254,0.807539459655592,0.962254310150864,0.0279404497476541,0.00583665004094285,0.177954424468729,0.0279404497476541,4.6738692131906
IRL,2011,4541289.5,0.848142617982556,0.938332682893718,0.706768166072024,0.922729556807332,0.882884580328518,0.943336236956385,811799.75,0.857188451985151,0.83925826515088,0.867177250303305,0.879332803539203,0.70536372378678,0.949583639502341,53578.432507495,-15.12077270378,11.6305,0.603345148306085,0.906194297795307,0.906471806433577,0.869388202220541,0.918175824976518,0.995055995887981,0.966778070859684,0.918175824976518,0.0609047946567138,0.00392300621691588,0.0295732900404701,0.0609047946567138,8.33998508949212
IRN,2011,73360729.75,0.399692965508378,0.524189645155469,0.59405492020579,0.643999079673855,0.772069459142611,0.772060324252752,840189.25,0.384447590341564,0.451280078650185,0.203393654791845,NaN,NaN,NaN,13555.7828672371,-14.1155415875838,8.1275,0.446824987297394,0.632243574107845,0.218364010758815,NaN,0.351072115919488,0.990444424976083,0.892890577962078,0.351072115919488,0.608949600060651,0.00750808549339551,0.0957971317951741,0.608949600060651,7.04772379632655
ISR,2011,7545950,0.779976162969844,0.768026606463466,0.817824613701854,0.94483893654826,0.879924197500726,0.941332948920974,1190454,0.838178222107984,0.848414887901357,0.958015031696504,0.611551445108536,0.898590782013352,0.802311916041453,33657.3744076444,-14.8891070788146,11.445,0.846767817313604,0.914451311032353,0.881707502382704,0.668680078153096,0.901011721239383,0.997095292951599,0.931844006666794,0.901011721239383,0.0771101371678442,0.00228817740615395,0.061231735773351,0.0771101371678442,8.16194412740996
ITA,2011,59144740.5,0.796598035583433,0.761397417423123,0.975564306090959,0.844490679269947,0.837611243480126,0.893848412277264,4456641.25,0.977361779212524,0.998607751431889,0.805180086813478,0.322030873830623,0.519704864305867,0.857776601256568,43063.7960244505,-15.4625962023905,9.948,0.888599708816162,0.854420654125247,0.96274310175207,0.32285917644935,0.999802870276065,0.995866406628131,0.989739174480928,0.999802870276065,0.000142473953188582,0.00326915030825556,0.00937181893013381,0.000142473953188582,7.87394737868951
JAM,2011,2803526,0.487696766260337,0.441822845006175,0.58841654765714,0.379626354377834,0.421055614752409,0.532104160529518,9900.25,0.344349813919203,0.175251272615002,0.398528964049332,NaN,NaN,NaN,9680.19720833464,-14.8630701165909,9.6045,0.299642504604315,0.31197920883332,0.234921414941072,NaN,0.722405921986881,0.500055218305218,0.631774234873988,0.722405921986881,0.230507843344175,0.479192672486598,0.338563446684767,0.230507843344175,5.90119322165475
JOR,2011,7093532.5,0.567144630260138,0.511242468073641,0.744654746850392,0.618392310039497,0.729620817815161,0.741606003154816,74318,0.285053030581648,0.317728099553428,0.496595504849823,NaN,NaN,NaN,11411.2896137503,-14.889199517437,9.31,0.430199870691872,0.63296339682112,0.209852504859709,NaN,0.969496511449624,0.986689127998357,0.526788239073235,0.969496511449624,0.0219583355531669,0.010512585897294,0.442738820936446,0.0219583355531669,6.05095126734168
JPN,2011,128003250,1,0.719394363039846,0.9345841160742,0.743920158141057,0.784939133888545,0.865223147317891,4982032.5,0.789398390938485,0.925294309285821,0.939551443617507,0.457163700983208,0.766557675663944,0.860316819006733,37894.6590692982,-15.1884943202379,12.8485,0.960186258018452,0.708106762868747,0.950844469227275,0.397572534163644,0.968925818967917,0.987300902404619,0.984731643419547,0.968925818967917,0.0229574999424367,0.0100416889987931,0.0135155672804159,0.0229574999424367,6.82353232017601
KAZ,2011,16187208.5,0.444973548046576,0.674735112072648,0.599305076039535,0.422894827247194,0.494125074661543,0.403898528306823,8778.75,0.490176469082535,0.49808640598922,0.40580700881976,0.300532576664523,0.488794851678549,0.536834001763779,20526.57328314,-13.9995311390602,10.7075,0.434420064273878,0.449749390290412,0.448231987095594,0.15025050148331,0.599720341747672,0.861689650019187,0.903408253300767,0.599720341747672,0.352074902971326,0.112266171121291,0.0864476718293189,0.352074902971326,8.24151875924432
KEN,2011,41475684,0.45784892285758,0.231274536989998,0.782511418239035,0.503563632384775,0.686569964989347,0.533183028786933,97980,0.375798881888794,0.334067243021087,0.24062206693834,NaN,NaN,NaN,3617.59670459858,-14.6602665575737,7.1955,0.373565898540786,0.478359447432499,0.29690162522343,NaN,0.945946257391645,0.948287314236459,0.77511426843893,0.945946257391645,0.0404220878207337,0.0417234856635131,0.206150767660884,0.0404220878207337,4.53753228875662
KOR,2011,49463323.25,0.852616719901671,0.7822353800034,0.836671032449211,0.699448414663185,0.759594260554994,0.885835268409839,2795008.75,0.90902637205259,0.909349925772088,0.889095541982522,0.479687787406071,0.876257055077386,0.73271353170924,33605.6403276582,-14.7982578028002,11.423,0.820451204991892,0.729465931538266,0.963411755371772,0.527670239043669,0.964845750105474,0.985179577251705,0.969579860273106,0.964845750105474,0.0253240787296348,0.0117211875207467,0.027099020348883,0.0253240787296348,7.58024208428818
KWT,2011,2909247.25,0.533020649752591,0.899870517238213,0.294293776128369,0.63872405259046,0.742432594866114,0.756845130277419,43683.75,0.277136201332384,0.279364969904971,0.444530238153972,NaN,NaN,NaN,64151.8264237181,-14.5635304552671,7.696,0.376411227004684,0.713272348916648,0.0529174570378895,NaN,0.435772689738383,0.969830199413761,0.804037932111442,0.435772689738383,0.504749172681555,0.0243438929728505,0.175228662466371,0.504749172681555,9.99660426989551
LBN,2011,4933214.25,0.622108109446778,0.487443990644389,0.832413684989614,0.719233525541427,0.751527336970427,0.724041090695989,66611.5,0.253398119621818,0.416784812296123,0.482121792719114,NaN,NaN,NaN,18460.4081391722,-15.1139058142835,9.078,0.555892163785886,0.72499607751592,0.3013716830419,NaN,0.965700308477245,0.976157328969584,0.855542160467198,0.965700308477245,0.0252303008669801,0.0192158318311867,0.129286967407751,0.0252303008669801,6.34547100114987
LKA,2011,20191931.5,0.429968597421351,0.39496350828328,0.758483335576349,0.512028167595939,0.673743039280951,0.530410022965966,38608.5,0.542544341145645,0.501293246391899,0.361108060907056,NaN,NaN,NaN,8934.0639943657,-15.7549663282451,9.806,0.371753710673055,0.479801958851215,0.466291311514674,NaN,0.956905027950581,0.963038148457354,0.89687478106278,0.956905027950581,0.0314524345406193,0.0297495225353553,0.0929374463520462,0.0314524345406193,5.0894141630929
LTU,2011,3121636,0.6736119966841,0.746747755310466,0.81464854860473,0.590251968577275,0.683139157486214,0.831841470962164,71303.75,0.509150717592979,0.574136362957631,0.592455924093082,0.0876732432248048,0.103042932043128,0.623623349801982,24940.3214431702,-15.1316035506968,12.193,0.711569027353813,0.648341377841745,0.506063206257739,0.10956496255582,0.944549881751148,0.97722626242593,0.960699701552447,0.944549881751148,0.0423220576565872,0.01800686888797,0.0345701979565577,0.0423220576565872,8.25654240979019
LVA,2011,2119063.75,0.679552018358888,0.699799575587713,0.826460828413555,0.51597458881771,0.627277682881193,0.768818845940904,29320.5,0.555841841414849,0.514177561037539,0.670738095869335,0.0944898287208621,0.119609275358314,0.686211957322638,22477.2625781654,-15.2021541042853,11.7395,0.693495149999048,0.579426836690025,0.460073505119901,0.105680763315354,0.976759344707981,0.945956260550919,0.67173824719627,0.976759344707981,0.0169479135041523,0.043482925027506,0.308104401980563,0.0169479135041523,8.02643932992584
MAR,2011,32147784.5,0.429856245395511,0.44096095410562,0.749330104497757,0.612124726499146,0.7212535340688,0.604494032172825,75329.5,0.515878789641447,0.547127155873642,0.372455728784444,0.152727031483621,0.618425100427372,0.293526292253407,6221.40218707141,-14.7802074072443,4.66,0.447633337738274,0.631942081748374,0.543233914910917,0.108305563837063,0.962137677437526,0.987091067884071,0.92016287356172,0.962137677437526,0.0272556528367755,0.0100693782357096,0.072477178568322,0.0272556528367755,5.57099010332058
MDA,2011,2863407.5,0.552078398351184,0.457045673322613,0.740371457817957,0.564149802232517,0.523437245771751,0.629812640775579,20007.25,0.530599955885093,0.3914942198404,0.515262127235558,NaN,NaN,NaN,8513.04231230724,-14.4938604909334,10.1925,0.486974927198775,0.569098282109348,0.368478510137258,NaN,0.979137706995505,0.859671946708127,0.852343564083653,0.979137706995505,0.0149176848752364,0.114777025515178,0.131351841109782,0.0149176848752364,6.03715772558811
MDG,2011,20865300.25,0.327715406836057,0.145499279726502,0.715938965064643,0.274688069716021,0.497047117285661,0.379119529044779,12797.75,0.116751326374002,0.0485182536946825,0.196022608445982,NaN,NaN,NaN,1594.15206116066,-13.9514568856565,4.0655,0.360558964130357,0.301052765455689,0.0671549127899781,NaN,0.947961509968635,0.881903896188496,0.333235257996696,0.947961509968635,0.0379159480993858,0.0961832267095146,0.641075894205868,0.0379159480993858,3.45396808670883
MEX,2011,113266896.75,0.742788951590993,0.61768488276127,0.800599732958272,0.628932377823994,0.755971122656752,0.670155197216093,566753.25,0.818275899719014,0.852580925991717,0.484123658672446,0.258233010508748,0.364820812693293,0.533506274511777,17885.5061861477,-14.9435891037855,8.308,0.636217591588895,0.652411763982124,0.899462794148287,0.140800248737398,0.957627589308359,0.994174351620598,0.960484119404421,0.957627589308359,0.0309824598636354,0.00454788292576815,0.0361048954422045,0.0309824598636354,6.72074313793353
MKD,2011,2052778,0.529171825965271,0.560261231451363,0.730851734207154,0.538715119028435,0.597381461692949,0.674578980825425,19551,0.444992372580722,0.227757910263579,0.441992688568101,NaN,NaN,NaN,13400.1902266189,-14.6251959801773,9.3515,0.526851944069559,0.523924870448717,0.221388064428016,NaN,0.959297197172127,0.863542167791901,0.67743621617783,0.959297197172127,0.0296830017165588,0.115134143259964,0.297306626701609,0.0296830017165588,6.90292272852838
MNG,2011,2698988,0.332723567537843,0.489045467809977,0.545897331587794,0.384003110345559,0.463507750661631,0.537081743740358,8890.25,0.129878157605683,0.0334980864230938,0.398359165948051,NaN,NaN,NaN,7642.59699365812,-13.3091777480811,9.8525,0.29111815116632,0.32228853292852,0.118123163268241,NaN,0.763767048638479,0.870698680396689,0.20932748057967,0.763767048638479,0.188641036766342,0.10548179738835,0.763295096980977,0.188641036766342,6.80196968036248
MYS,2011,27957507.75,0.702591842371359,0.754742289729069,0.808323641260091,0.712601440966032,0.759426937461587,0.7935423439488,435886.75,0.743649056985333,0.805223790974195,0.604028486698901,0.31594727436317,0.655053826294056,0.540155527328029,20343.0298849311,-14.6175598929488,10.579,0.67214377647263,0.704862520820056,0.822619207978196,0.172511496269365,0.956179155376752,0.9834501002447,0.972929323021919,0.956179155376752,0.0318177119313623,0.0131100071462263,0.0242117408789684,0.0318177119313623,7.99656317634556
NGA,2011,156475711,0.174426058938615,0.432046963794418,0.444887482609267,0.525264227362969,0.696589480419944,0.52267682814513,113024.25,0.525563385022312,0.258255081423511,0.0166743174639097,NaN,NaN,NaN,4784.55717272375,-14.9815815945238,5.9795,0.100739811856897,0.491582944406909,0.174870283790779,NaN,0.2562258068147,0.961284990474242,0.759730530022209,0.2562258068147,0.708067873622354,0.031407972421148,0.216305765458503,0.708067873622354,6.37839090661542
NLD,2011,16571112.25,0.775188646053844,0.921664715666863,0.929850050330043,0.915210954935785,0.897201318817376,0.960859155178115,3849991,0.862829826957697,0.893024935790272,0.94626209664073,0.674019942639403,0.808686842396859,0.933291985357476,52520.7683668971,-15.3125331892196,11.2445,0.884683269296105,0.968713198911617,0.916687892577497,0.7061112066857,0.987475182608555,0.998440915551223,0.987623805644123,0.987475182608555,0.00910658690162645,0.00124450305231552,0.0109630747609294,0.00910658690162645,9.42881943194276
NOR,2011,4859819.5,0.714360418003218,0.933260146859277,0.697544111372517,0.878962285695609,0.874829499096631,0.967175607824834,1030819.75,0.903764859585377,0.857694564150433,0.907294655505213,0.580753239999019,0.641678424949086,0.984267716706643,61942.646070019,-15.6223068329949,12.241,0.706357238693772,0.892698946881719,0.932929009668737,0.597358131884973,0.766402175680107,0.99536867645889,0.970108828671748,0.766402175680107,0.188084935944903,0.00374659840593363,0.0266026510179889,0.188084935944903,10.1135881406692
NZL,2011,4324275,0.632339811837578,0.759889666525861,0.792522278478016,0.873105964845345,0.871222569182544,0.951566597371208,696531,0.898466457919656,0.878155585778281,0.864910841525889,0.613163818585962,0.63612155756375,0.833582557515534,37827.4543702284,-14.5224326580319,12.7145,0.625090405122202,0.925325914191682,0.946579586483403,0.553534261910376,0.969664109619745,0.996030081951869,0.978265143916974,0.969664109619745,0.0219955059622408,0.00318666060574159,0.0195371928015594,0.0219955059622408,8.73873488773447
OMN,2011,2979919.75,0.454186517752874,0.803247628621528,0.53123039348757,0.559043693894135,0.67179181330975,0.711023198932907,33021.5,0,0,0.380437646993636,NaN,NaN,NaN,34174.4873669645,-14.5013862328769,8.2115,0.468041160964645,0.613996265873103,0.0583343418991774,NaN,0.512479354075387,0.953088248795974,0,0.512479354075387,0.433882670244016,0.0380875462832973,1,0.433882670244016,9.17270755450398
PAK,2011,177484851.25,0.445275666280009,0.239244295565482,0.77528689723356,0.549177566651811,0.688786534696928,0.542663646975046,207082,0.281626412208332,0.36891640426822,0.0910640924571682,NaN,NaN,NaN,3918.62526936099,-14.6011890919143,4.4475,0.453562042621345,0.526266275743638,0.273911349655693,NaN,0.958980475088056,0.964075628056781,0.83658494708795,0.958980475088056,0.0297186219908098,0.0293435071440004,0.147765347390487,0.0297186219908098,3.98763516517374
PER,2011,28911744.5,0.436982614954734,0.522969006457796,0.717847825601916,0.507311902685591,0.679691445062291,0.517680120133127,62153.75,0.421857978748834,0.380978524107791,0.306388046724443,0.039064707028149,0.461360307496267,0.393239995811843,9848.1469386895,-15.0541799083113,9.383,0.361260206612005,0.482148893019444,0.268000428081507,0.0614592527782003,0.902295916604778,0.95193046334416,0.853093082491162,0.902295916604778,0.0729907099593282,0.0387907948671404,0.13245423270025,0.0729907099593282,7.02526165416895
PHL,2011,93213240.25,0.583108854650539,0.447195787608363,0.769427943326228,0.497686411055628,0.675566114364452,0.425595379654657,69369.25,0.624314171786551,0.625722847697183,0.344034554898516,0.224326024802858,0.522568090204169,0.261239935006891,5796.76263365107,-15.0418529046158,8.855,0.456379644213143,0.490591446380932,0.589701796972185,0.193978119900619,0.840519545283007,0.97480408461164,0.911539506990028,0.840519545283007,0.128255066675445,0.0200445899511512,0.0803209663305659,0.128255066675445,5.03195193657662
POL,2011,38095852.75,0.759129377905095,0.680880822518781,0.898183529574208,0.703213293025508,0.764069798170665,0.836963645601923,881659.75,0.793766950673538,0.822826694969714,0.572244424758347,0.127494517600459,0.203174851298111,0.644247797882588,23657.5693956617,-14.6622519205464,11.6435,0.85431868891503,0.642034724706952,0.818545197063605,0.201256511850983,0.992706908437479,0.988913301190754,0.9716560618598,0.992706908437479,0.00521191162065895,0.00881707582752084,0.0254468425656483,0.00521191162065895,7.31986162014911
PRT,2011,10564271,0.664664779805074,0.702017465036689,0.897737218031797,0.732804433009216,0.81095741951758,0.899947976364986,868113,0.773986323121596,0.779628226436867,0.666353294335422,0.06474088511238,0.251901659158303,0.763941243805363,31670.0731408703,-15.3709594443333,7.433,0.717251343690797,0.746190036374106,0.794367140370742,0.0647163147604759,0.993875386319885,0.996997345060943,0.944440784455902,0.993875386319885,0.00435476832202713,0.00230426015294962,0.0502565956992523,0.00435476832202713,7.60542813666512
QAT,2011,1745951.25,0.489889481379728,0.975650553834529,0.373489863212166,0.651880227349176,0.631092930058457,0.746021814371486,33700.5,0.123919975437998,0.243075607456685,0.501010196890355,NaN,NaN,NaN,94391.4368735379,-14.7142996379679,9.037,0.400808057613355,0.601119028992357,0.108267053031975,NaN,0.545893901664026,0.914995883925715,0.561542021267154,0.545893901664026,0.380438093832161,0.0706606039747203,0.416567764062154,0.380438093832161,10.5767097735953
ROU,2011,20324940.25,0.692929163656844,0.613400640178423,0.836006283128085,0.715738835081692,0.727088930938024,0.8089351561357,237837.25,0.705096030323359,0.746076736089919,0.515498662571367,0.0763531807717295,0.247669019162064,0.554638124626197,21035.4797544012,-15.072618199004,10.416,0.672462457730196,0.659412744530648,0.738494501404146,0.0553975278079666,0.98539479649345,0.975181969991987,0.966316491892936,0.98539479649345,0.0104187375587284,0.0197589062834859,0.0296526409359986,0.0104187375587284,6.70339432595414
RUS,2011,142834522.75,0.67107064263848,0.626358075069913,0.724084786247871,0.671389793082126,0.734283157564767,0.73108227192421,714292.25,0.882178936856997,0.928735435999741,0.584553525347371,0.0957756435981692,0.38218840740618,0.591711707443399,24190.2113901414,-14.1565903616472,10.0845,0.548291705965854,0.638082369820726,0.938316796606347,0.163853778545717,0.782540198500928,0.977371588288493,0.985351679425436,0.782540198500928,0.175186798940647,0.0179172045702432,0.0131549222367816,0.175186798940647,7.78994037733846
